UTILITY,LOAD_ZONE,ESCO,OFFER_ID,COMMODITY,OFFER_TYPE,IS_ACTIVE,RATE,RENEWABLE_ENERGY_OFFER,MINIMUM_TERM,IS_CANCELLATION_FEE,CANCELLATION_FEE,CREATED_DATE,UPDATED_DATE,COMMENTS,IS_GUARANTEED_SAVING,PERCENTAGE_RENEWABLE,ENERGY_SOURCE,IS_EDPCOMPLIANT,VALUE_ADDED
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Kiwi Energy NY, LLC.","351835","ELECTRIC","Variable","Yes",".1599 kWh","No","36 Month(s)","No","null","02/20/2022 08:50:48 AM","null","Kiwi Guard - Home Protect is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service) + Surge Protection of up to $500 per year. See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Kiwi Energy NY, LLC.","351837","ELECTRIC","Variable","Yes",".1599 kWh","Yes","36 Month(s)","No","null","02/20/2022 08:51:06 AM","null","Kiwi Green 50 is a monthly variable rate product for 36 months. No cancellation fees. No guaranteed savings. Usage matched with renewable attributes that are at least 50% greater than what is required of Kiwi to meet its renewable purchase obligations. Rate varies monthly based on numerous factors.","NO","0.5","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Major Energy Electric Services, LLC","353178","ELECTRIC","Fixed","Yes",".1309 kWh","Yes","12 Month(s)","No","null","03/17/2022 12:48:34 PM","null","New York Green 12","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Major Energy Electric Services, LLC","353180","ELECTRIC","Fixed","Yes",".1299 kWh","Yes","24 Month(s)","No","null","03/17/2022 12:50:01 PM","null","New York Green 24","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Major Energy Electric Services, LLC","353182","ELECTRIC","Fixed","Yes",".1299 kWh","Yes","36 Month(s)","No","null","03/17/2022 12:51:33 PM","null","New York Green 36","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","352508","ELECTRIC","Fixed","Yes",".106 kWh","Yes","6 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/04/2022 12:22:53 PM","null","$0.1060 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","352509","ELECTRIC","Fixed","Yes",".1206 kWh","Yes","12 Month(s)","Yes","CALCULATED UPON CANCELLATION
","03/04/2022 12:23:44 PM","null","$0.1206 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","352510","ELECTRIC","Fixed","Yes",".1164 kWh","Yes","24 Month(s)","Yes","CALCULATED UPON CANCELLATION","03/04/2022 12:25:17 PM","null","$0.1164 Is FIXED RATE FOR MARCH 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","NRG Home, NRG Business and NRG Retail Solutions","352786","ELECTRIC","Variable","Yes",".115 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:05:20 PM","null","Our NY Renewable Electricity Plan  provides 50% NY Green. Visit www.picknrg.com

","NO","0.5","Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","New York Gas & Electric","352003","ELECTRIC","Variable","Yes",".0999 kWh","No","0 Month(s)","No","null","03/01/2022 01:56:20 AM","null","Power Flex Home Protect lets you stay flexible with a monthly electricity rate and rest easy with an included service plan - which covers the repair and/or replacement of covered parts of your HVAC and your home&#39;s internal electrical lines.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Nordic Energy Services, LLC","351950","ELECTRIC","Variable","Yes",".07199 kWh","Yes","1 Month(s)","No","null","02/28/2022 08:42:28 AM","null","Promotional price of 0.07199 will be the same for 3 months ","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Polaris Power Services LLC","352780","ELECTRIC","Fixed","Yes",".129 kWh","No","12 Month(s)","Yes","$75","03/09/2022 09:44:00 AM","null","null","NO","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Pure Energy","352173","ELECTRIC","Variable","Yes",".28999 kWh","Yes","1 Month(s)","No","null","03/01/2022 05:13:52 PM","null","Pure Energy USA, LLC offers 100% Renewable Energy.","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Residents Energy, LLC","352461","ELECTRIC","Variable","Yes",".0762 kWh","Yes","1 Month(s)","No","null","03/04/2022 11:01:45 AM","null","Lock in this price for your first month. RES Premium Renewable Energy Product, is a 100% renewably sourced product. RES may satisfy its renewability commitments by purchasing and retiring Renewable Energy Credits or &quot;RECs&quot; to match your electricity usage. Go to www.residentsenergy.com.","NO","1","Hydroelectric","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","XOOM Energy New York, LLC","352077","ELECTRIC","Variable","Yes",".1599 kWh","Yes","1 Month(s)","No","null","03/01/2022 12:44:11 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","XOOM Energy New York, LLC","352078","ELECTRIC","Fixed","Yes",".1249 kWh","Yes","24 Month(s)","No","null","03/01/2022 12:44:26 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone E","Clean Choice Energy, Inc.","352056","ELECTRIC","Fixed","Yes",".144 kWh","Yes","24 Month(s)","No","null","03/01/2022 11:49:28 AM","null","Choose 100% clean, pollution-free wind &amp; solar with CleanChoice Energy today. Sign up online at mycleanchoice.com/ny24 or call 1-800-260-0184.","NO","1","Solar,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","American Power & Gas, LLC","351559","ELECTRIC","Fixed","Yes",".1036 kWh","Yes","12 Month(s)","Yes","$75 per account","02/17/2022 09:25:04 AM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","Orange and Rockland Utilities, Inc.","352192","ELECTRIC","Variable","Yes",".10069 kWh","No","0 ","No","null","03/02/2022 09:09:48 AM","null","null","NO","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","Smart Energy Holdings, LLC","352147","ELECTRIC","Fixed","Yes",".147 kWh","Yes","36 Month(s)","No","null","03/01/2022 02:34:30 PM","null","null","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","Source Power Company","352939","ELECTRIC","Variable","Yes",".1002 kWh","No","1 Month(s)","No","null","03/15/2022 10:07:19 AM","null","null","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Agway Energy Services, LLC.","352420","GAS","Variable","Yes","1.009 ccf","No","1 Month(s)","No","null","03/04/2022 10:18:27 AM","null","In order to help you make the most informed decision, this rate is reflective of our current variable rate &amp; includes our EnergyGuard repair program. This valuable coverage is included with our commodity supply &amp; provides Peace of Mind 24/7 repair protection on your primary heat source in your home.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Alpha Gas and Electric, LLC","351914","GAS","Fixed","Yes",".899 ccf","No","24 Month(s)","No","null","02/22/2022 12:12:09 PM","null","Green-e certified gas, 2 year Price protected fixed rate, includes Home Warranty coverage, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Atlantic Energy, LLC","352812","GAS","Variable","Yes",".599 ccf","No","12 Month(s)","Yes","$100","03/10/2022 10:28:46 AM","null","null","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Brown's Fuel Service, LLC","352884","GAS","Fixed","Yes",".85 ccf","No","12 Month(s)","Yes","100.00","03/11/2022 03:03:33 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Brown's Fuel Service, LLC","352885","GAS","Variable","Yes",".75 ccf","No","12 Month(s)","No","null","03/11/2022 03:03:39 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Constellation NewEnergy - Gas Division, LLC","352587","GAS","Fixed","Yes",".729 ccf","No","36 Month(s)","Yes","100","03/07/2022 08:29:15 AM","null","Hot Water Heater Coverage + Gas Line Protection
","NO","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Family Energy, Inc. d/b/a MYRATE ENERGY","352922","GAS","Fixed","Yes",".999 ccf","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:08:25 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Kiwi Energy NY, LLC.","351795","GAS","Variable","Yes","1.29 ccf","No","36 Month(s)","No","null","02/20/2022 08:43:09 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","M&R Energy Resources Corporation","352442","GAS","Variable","Yes",".564 ccf","No","1 Month(s)","No","null","03/04/2022 10:47:53 AM","null","null","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Orange and Rockland Utilities, Inc.","352193","GAS","Variable","Yes",".56576 ccf","No","0 ","No","null","03/02/2022 09:12:32 AM","null","null","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Agway Energy Services, LLC.","352421","GAS","Variable","Yes",".969 therm","No","1 Month(s)","No","null","03/04/2022 10:18:36 AM","null","In order to help you make the most informed decision, this rate is reflective of our current variable rate &amp; includes our EnergyGuard repair program. This valuable coverage is included with our commodity supply &amp; provides Peace of Mind 24/7 repair protection on your primary heat source in your home.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Brown's Fuel Service, LLC","352886","GAS","Fixed","Yes",".85 therm","No","12 Month(s)","Yes","100.00","03/11/2022 03:03:46 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Brown's Fuel Service, LLC","352887","GAS","Variable","Yes",".75 therm","No","12 Month(s)","No","null","03/11/2022 03:03:53 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Constellation NewEnergy - Gas Division, LLC","352590","GAS","Fixed","Yes",".699 therm","No","36 Month(s)","Yes","100","03/07/2022 08:31:55 AM","null","Hot Water Heater Coverage + Gas Line Protection
","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Energy Cooperative of New York","352817","GAS","Variable","Yes",".43955 therm","No","0 Month(s)","No","null","03/11/2022 12:02:01 PM","null","null","YES","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Family Energy, Inc. d/b/a MYRATE ENERGY","352920","GAS","Fixed","Yes",".839 therm","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:08:05 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Kiwi Energy NY, LLC.","351789","GAS","Variable","Yes","1.29 therm","No","36 Month(s)","No","null","02/20/2022 08:42:34 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Noco Natural Gas, LLC.","352915","GAS","Variable","Yes",".486984 therm","No","1 Month(s)","No","null","03/14/2022 04:09:52 PM","null","null","YES","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Rochester Gas and Electric Corporation","352182","GAS","Variable","Yes",".44098 therm","No","0 ","No","null","03/02/2022 06:17:21 AM","null","null","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Abest Green Power","352523","ELECTRIC","Variable","Yes",".1499 kWh","Yes","1 Month(s)","No","null","03/04/2022 02:29:12 PM","null","null","NO","0.5","Hydroelectric,Solar,Wind","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Agway Energy Services, LLC.","352422","ELECTRIC","Variable","Yes",".159 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:20:06 AM","null","To help you make your decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage gives Peace of Mind repair protection on your home&#39;s primary a/c unit &amp; interior electric lines. GreenChoice supports cleaner renewable resources.","NO","1","Hydroelectric","YES","YES",
"Rochester Gas and Electric Corporation","RGE in All Zones","Agway Energy Services, LLC.","352429","ELECTRIC","Variable","Yes",".159 kWh","No","1 Month(s)","No","null","03/04/2022 10:22:00 AM","null","To help you make the most informed decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage provides Peace of Mind repair protection on your home&#39;s primary a/c unit and interior electric lines. ","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE in All Zones","All Choice Energy, LLC","352016","ELECTRIC","Variable","Yes",".0789 kWh","Yes","1 Month(s)","No","null","03/01/2022 10:41:14 AM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
