UTILITY,LOAD_ZONE,ESCO,OFFER_ID,COMMODITY,OFFER_TYPE,IS_ACTIVE,RATE,RENEWABLE_ENERGY_OFFER,MINIMUM_TERM,IS_CANCELLATION_FEE,CANCELLATION_FEE,CREATED_DATE,UPDATED_DATE,COMMENTS,IS_GUARANTEED_SAVING,PERCENTAGE_RENEWABLE,ENERGY_SOURCE,IS_EDPCOMPLIANT,VALUE_ADDED
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Major Energy Electric Services, LLC","354674","ELECTRIC","Fixed","Yes",".1369 kWh","Yes","36 Month(s)","No","null","04/13/2022 03:07:00 PM","null","New York Green 36","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","354575","ELECTRIC","Fixed","Yes",".1301 kWh","Yes","6 Month(s)","Yes","CALCULATED UPON CANCELLATION","04/11/2022 04:55:09 PM","null","$0.1301 Is FIXED RATE FOR APRIL 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","354576","ELECTRIC","Fixed","Yes",".1442 kWh","Yes","12 Month(s)","Yes","CALCULATED UPON CANCELLATION
","04/11/2022 04:55:46 PM","null","$0.1442 Is FIXED RATE FOR APRIL 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Marathon Energy","354577","ELECTRIC","Fixed","Yes",".1337 kWh","Yes","24 Month(s)","Yes","CALCULATED UPON CANCELLATION","04/11/2022 04:56:13 PM","null","$0.1337 Is FIXED RATE FOR APRIL 2022. TERMINATION FEES APPLY. CALL 1-888-779-7255.","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","NRG Home, NRG Business and NRG Retail Solutions","354643","ELECTRIC","Variable","Yes",".115 kWh","Yes","1 Month(s)","No","null","04/13/2022 01:10:17 PM","null","Our NY Renewable Electricity Plan  provides 50% NY Green. Visit www.picknrg.com

","NO","0.5","Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","New York Gas & Electric","353959","ELECTRIC","Variable","Yes",".0999 kWh","No","0 Month(s)","No","null","04/01/2022 03:00:55 AM","null","Power Flex Home Protect lets you stay flexible with a monthly electricity rate and rest easy with an included service plan - which covers the repair and/or replacement of covered parts of your HVAC and your home&#39;s internal electrical lines.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Nordic Energy Services, LLC","354514","ELECTRIC","Variable","Yes",".07199 kWh","Yes","1 Month(s)","No","null","04/11/2022 09:28:07 AM","null","Promotional price of 0.07199 will be the same for 3 months ","NO","1","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Polaris Power Services LLC","354762","ELECTRIC","Fixed","Yes",".1425 kWh","No","12 Month(s)","Yes","100","04/14/2022 11:05:08 AM","null","null","NO","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Pure Energy","354825","ELECTRIC","Variable","Yes",".30999 kWh","Yes","1 Month(s)","No","null","04/15/2022 12:51:36 PM","null","Pure Energy USA, LLC offers 100% Renewable Energy.","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","Residents Energy, LLC","354169","ELECTRIC","Variable","Yes",".1051 kWh","Yes","1 Month(s)","No","null","04/05/2022 08:58:40 AM","null","Lock in this price for your first month. RES Premium Renewable Energy Product, is a 100% renewably sourced product. RES may satisfy its renewability commitments by purchasing and retiring Renewable Energy Credits or &quot;RECs&quot; to match your electricity usage. Go to www.residentsenergy.com.","NO","1","Hydroelectric","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","SunSea Energy LLC","353942","ELECTRIC","Variable","Yes",".1799 kWh","Yes","1 Month(s)","No","null","03/31/2022 05:24:51 PM","null","SunSea Offers 100% Renewable Energy Products.","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","XOOM Energy New York, LLC","354124","ELECTRIC","Variable","Yes",".1599 kWh","Yes","1 Month(s)","No","null","04/01/2022 02:08:34 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in All Zones","XOOM Energy New York, LLC","354125","ELECTRIC","Fixed","Yes",".1359 kWh","Yes","24 Month(s)","No","null","04/01/2022 02:08:55 PM","null","This product contains at least 50% renewable energy from sources eligible under New York law, specifically in-state wind and/or in-state hydropower (unless specified differently in your Welcome Confirmation and subject to market availability).","NO","0.5","Hydroelectric,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone E","Clean Choice Energy, Inc.","353973","ELECTRIC","Fixed","Yes",".149 kWh","Yes","24 Month(s)","No","null","04/01/2022 09:38:41 AM","null","Choose 100% clean, pollution-free wind &amp; solar with CleanChoice Energy today. Sign up online at mycleanchoice.com/ny24 or call 1-800-260-0184.","NO","1","Solar,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","American Power & Gas, LLC","353616","ELECTRIC","Fixed","Yes",".1259 kWh","Yes","12 Month(s)","Yes","$75 per account","03/25/2022 04:10:53 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","Orange and Rockland Utilities, Inc.","354135","ELECTRIC","Variable","Yes",".10837 kWh","No","0 ","No","null","04/04/2022 08:38:22 AM","null","null","NO","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","ORU in Zone G","Source Power Company","354872","ELECTRIC","Variable","Yes",".07986 kWh","No","1 Month(s)","No","null","04/15/2022 02:58:01 PM","null","null","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Agway Energy Services, LLC.","354424","GAS","Variable","Yes","1.169 ccf","No","1 Month(s)","No","null","04/08/2022 01:56:03 PM","null","In order to help you make the most informed decision, this rate is reflective of our current variable rate &amp; includes our EnergyGuard repair program. This valuable coverage is included with our commodity supply &amp; provides Peace of Mind 24/7 repair protection on your primary heat source in your home.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Alpha Gas and Electric, LLC","354712","GAS","Fixed","Yes","1.05 ccf","No","24 Month(s)","No","null","04/13/2022 04:48:27 PM","null","Residential customers only. Green-e certified gas, 2 year Price protected fixed rate, includes Home Warranty coverage, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Atlantic Energy, LLC","354481","GAS","Variable","Yes",".699 ccf","No","12 Month(s)","Yes","$100","04/08/2022 03:40:13 PM","null","null","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Brown's Fuel Service, LLC","354614","GAS","Variable","Yes",".75 ccf","No","12 Month(s)","No","null","04/12/2022 01:38:17 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Brown's Fuel Service, LLC","354615","GAS","Fixed","Yes",".85 ccf","No","12 Month(s)","Yes","100.00","04/12/2022 01:38:27 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Constellation NewEnergy - Gas Division, LLC","353535","GAS","Fixed","Yes",".739 ccf","No","36 Month(s)","Yes","100","03/22/2022 06:04:00 PM","null","Hot Water Heater Coverage + Gas Line Protection
","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Family Energy, Inc. d/b/a MYRATE ENERGY","354730","GAS","Fixed","Yes",".999 ccf","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","04/14/2022 09:07:53 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Kiwi Energy NY, LLC.","353262","GAS","Variable","Yes",".849 ccf","No","36 Month(s)","No","null","03/18/2022 10:47:46 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","M&R Energy Resources Corporation","354518","GAS","Variable","Yes",".699 ccf","No","1 Month(s)","No","null","04/11/2022 10:25:19 AM","null","Month to month variable rate.  ","YES","0","null","YES","NO",
"Orange and Rockland Utilities, Inc.","Orange and Rockland","Orange and Rockland Utilities, Inc.","354136","GAS","Variable","Yes",".7235 ccf","No","0 ","No","null","04/04/2022 08:39:20 AM","null","null","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Agway Energy Services, LLC.","354423","GAS","Variable","Yes","1.019 therm","No","1 Month(s)","No","null","04/08/2022 01:55:44 PM","null","In order to help you make the most informed decision, this rate is reflective of our current variable rate &amp; includes our EnergyGuard repair program. This valuable coverage is included with our commodity supply &amp; provides Peace of Mind 24/7 repair protection on your primary heat source in your home.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Brown's Fuel Service, LLC","354612","GAS","Variable","Yes",".75 therm","No","12 Month(s)","No","null","04/12/2022 01:38:08 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Brown's Fuel Service, LLC","354613","GAS","Fixed","Yes",".85 therm","No","12 Month(s)","Yes","100.00","04/12/2022 01:38:12 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Constellation NewEnergy - Gas Division, LLC","353536","GAS","Fixed","Yes",".709 therm","No","36 Month(s)","Yes","100","03/22/2022 06:04:06 PM","null","Hot Water Heater Coverage + Gas Line Protection
","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Family Energy, Inc. d/b/a MYRATE ENERGY","354732","GAS","Fixed","Yes",".839 therm","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","04/14/2022 09:08:08 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Kiwi Energy NY, LLC.","353265","GAS","Variable","Yes",".849 therm","No","36 Month(s)","No","null","03/18/2022 10:49:02 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE","Noco Natural Gas, LLC.","354810","GAS","Variable","Yes",".513294 therm","No","1 Month(s)","No","null","04/15/2022 11:16:13 AM","null","null","YES","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE","Rochester Gas and Electric Corporation","354224","GAS","Variable","Yes",".569567 therm","No","0 ","No","null","04/07/2022 07:47:24 AM","null","null","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Abest Green Power","353903","ELECTRIC","Variable","Yes",".1499 kWh","Yes","1 Month(s)","No","null","03/30/2022 06:57:28 PM","null","null","NO","0.5","Hydroelectric,Solar,Wind","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Agway Energy Services, LLC.","354440","ELECTRIC","Variable","Yes",".129 kWh","No","1 Month(s)","No","null","04/08/2022 02:01:26 PM","null","To help you make the most informed decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage provides Peace of Mind repair protection on your home&#39;s primary a/c unit and interior electric lines. ","NO","0","null","YES","YES",
"Rochester Gas and Electric Corporation","RGE in All Zones","Agway Energy Services, LLC.","354447","ELECTRIC","Variable","Yes",".129 kWh","Yes","1 Month(s)","No","null","04/08/2022 02:03:09 PM","null","To help you make your decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage gives Peace of Mind repair protection on your home&#39;s primary a/c unit &amp; interior electric lines. GreenChoice supports cleaner renewable resources.","NO","1","Hydroelectric","YES","YES",
"Rochester Gas and Electric Corporation","RGE in All Zones","All Choice Energy, LLC","354048","ELECTRIC","Variable","Yes",".0789 kWh","Yes","1 Month(s)","No","null","04/01/2022 11:29:43 AM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Alpha Gas and Electric, LLC","353585","ELECTRIC","Variable","Yes",".1399 kWh","No","24 Month(s)","No","null","03/24/2022 02:00:52 PM","null","Green-e certified Electric, 2 year Price protected fixed rate, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll","NO","0","null","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","American Power & Gas, LLC","353921","ELECTRIC","Variable","Yes",".057 kWh","Yes","48 Month(s)","No","null","03/31/2022 01:27:39 PM","null","Introductory rate with a variable rate thereafter plus 25% Guaranteed Rebate on average monthly supply charges after 12 months.","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"Rochester Gas and Electric Corporation","RGE in All Zones","Atlantic Energy, LLC","354077","ELECTRIC","Fixed","Yes",".139 kWh","Yes","12 Month(s)","Yes","$100","04/01/2022 11:53:07 AM","null","null","NO","0.52","Hydroelectric,Wind","YES","NO",
